합계,강서구,471693,471693,100,14.2,375893,375893,48968,326919,6,11.0,49275,49275,1802,47473,46525,46525,7996,37064,1175,290,11449,20556,83,505641,505641,100,19.8,382022,382022,52178,329837,6,-,4.2,60075,60075,1802,58273,63544,63544,12693,49385,1175,290,12120,21315,82,508037,508037,100,14.2,382022,382022,52178,329837,6,-,11.0,60075,60075,1802,58273,65940,65940,12840,51634,1175,290,12166,21426,83,527381,527370,100,14.0,382022,395435,57841,337588,6,-,11.0,60075,60064,1802,58261,71871,71871,13665,56740,1175,290,12539,22039,98,508037,527456,100,14.0,382022,395516,57841,337669,6,-,11.0,60075,64606,1802,62804,65940,67334,13665,52203,1175,290,12566,22087,98,563986,563986,100,14.2,395167,395167,57944,337217,6,0,11.0,78784,78784,1601,77183,90035,90035,20504,68057,1175,299,9947,24042,96,564816,564816,100,14.2,396414,396414,60945,335462,6,-,11.0,81232,81232,2424,78807,87170,87170,17800,67896,1175,299,13369,25247,94
합계,구로구,374655,374655,100,16.1,352059,352059,44824,307235,-,0.5,5932,5932,-,5932,16664,16664,2488,8803,1865,3508,10029,13326,92,379757,379757,100,16.1,353563,353563,45709,307854,-,-,0.0,6223,6223,-,6223,19971,19971,2489,10113,2521,4848,10016,13482,92,379819,379819,100,16.1,353625,353625,45719,307907,-,-,0.4,6223,6223,-,6223,19971,19971,2489,10113,2521,4848,10023,13505,93,387399,387399,100,16.0,353625,357887,48358,309529,-,-,0.0,6223,6223,-,6223,23288,23288,2587,13282,2572,4848,10370,13792,110,379820,388998,100,16.0,353625,358836,49086,309750,-,-,-,6223,6223,-,6223,19971,23939,2587,13933,2572,4848,10401,13803,109,391369,391369,100,16.1,359907,359907,49645,310262,0,0,0.4,6468,6468,0,6468,24994,24994,2875,14700,2572,4848,9755,14145,110,402766,402766,100,16.1,358585,358585,52030,306555,-,-,0.4,15435,15435,386,15049,28747,28747,3080,18281,2537,4848,10913,15643,108
합계,금천구,245182,245182,100,9.6,239867,239867,41146,198721,-,0.8,1937,1937,-,1937,3378,3378,-,1033,2345,-,6135,15289,36,249029,249029,100,9.9,229744,229744,42424,187101,219,-,-,2464,2464,-,2464,16821,16821,1505,14135,1180,-,6309,15520,35,249029,249029,100,9.6,229872,229872,42770,187101,-,-,0.8,2464,2464,-,2464,16694,16694,1505,14135,1053,-,6309,15520,35,260289,258233,99,10.0,229872,241070,45658,195412,-,-,1.0,2526,2526,-,2526,16694,14637,3945,9639,1053,-,6456,15562,44,249029,258062,99,10.0,229872,240849,45654,195196,-,-,1.0,2464,2541,-,2541,16694,14672,3945,9673,1053,-,6484,15583,44,259604,258852,100,9.6,240228,240228,45950,194278,0,0,0.8,2682,2682,0,2682,16694,15942,3945,10943,1053,0,5766,15590,44,265400,259044,98,9.6,240210,240210,45969,194242,-,-,0.8,8496,8496,2996,5500,16694,10337,949,8161,1228,-,6543,16156,44
합계,영등포구,472961,472961,100,15.0,468066,468066,50006,418060,-,1.7,1042,1042,-,1042,3853,3853,-,1488,2350,15,12396,17002,104,467424,467424,100,16.2,463568,463568,50201,413367,-,-,0.0,1176,1176,-,1176,2680,2680,179,154,2331,15,12332,17360,100,469073,469073,100,15.0,464094,464094,50377,413717,-,-,1.7,1877,1877,-,1877,3102,3102,179,577,2331,15,12332,17360,100,497616,497616,100,15.0,464094,491566,76159,415407,-,-,2.0,2485,2485,-,2485,3564,3564,609,609,2331,15,12733,17497,119,469073,497409,100,15.0,464094,490992,76247,414744,-,-,2.0,1877,2853,-,2853,3102,3564,609,609,2331,15,12771,17594,119,495682,495682,100,15.0,489247,489247,76226,413021,0,0,1.7,2863,2863,0,2863,3572,3572,609,617,2331,15,12062,17785,119,492759,492759,100,15.0,485904,485904,76566,409338,-,-,1.7,3515,3515,429,3086,3340,3340,179,814,2331,15,12711,17977,120
합계,동작구,332201,332201,100,13.9,326533,326533,28679,297854,-,1.7,3376,3376,-,3376,2292,2292,67,1620,462,143,9774,17327,38,331742,331742,100,13.4,325611,325611,28591,297020,-,-,0.1,3839,3839,-,3839,2292,2292,67,1620,462,143,9796,17517,38,331749,331749,100,13.9,325618,325618,28598,297020,-,-,1.7,3839,3839,-,3839,2292,2292,67,1620,462,143,9796,17517,38,336275,336154,100,14.0,325618,329855,31945,297910,-,-,2.0,3839,3717,-,3717,2581,2581,409,1567,462,143,9925,17511,45,331749,333186,100,14.0,325618,325242,31624,293617,-,-,2.0,3839,4406,-,4406,2292,3539,587,2347,462,143,9857,17452,45,333908,333067,100,13.9,325618,324777,31502,293274,0,0,1.7,4406,4406,0,4406,3884,3884,587,2693,462,143,9443,17485,45,335281,332326,99,13.9,325618,322663,31547,291116,-,-,1.7,4986,4986,342,4644,4677,4677,242,3841,450,143,10137,18524,43
합계,관악구,409135,409135,100,19.4,406460,406460,36535,369852,73,0.8,1579,1579,-,1579,1096,1096,-,-,943,153,10963,23839,155,406168,406168,100,14.8,403259,403259,37245,365941,73,-,0.2,1623,1623,-,1623,1286,1286,-,-,899,388,10992,24386,157,408058,408058,100,19.4,405031,405031,39331,365627,73,-,0.7,1640,1640,-,1640,1387,1387,-,20,870,496,10996,24407,157,432941,432941,100,19.0,405031,420800,42955,377771,73,-,1.0,1762,1762,-,1762,10380,10380,8329,684,870,496,11360,24880,273,408058,433195,100,19.0,405031,421053,42953,378027,73,-,1.0,1640,1762,-,1762,1387,10380,8329,684,870,496,11369,24909,273,433404,433404,100,19.4,419133,419133,42949,376110,73,0,0.7,1762,1762,0,1762,12510,12510,8329,2819,866,496,11117,23700,273,431069,431069,100,19.4,415280,415280,42976,372231,73,-,0.7,13471,13471,8329,5142,2318,2318,-,956,866,496,11613,26260,272
합계,서초구,538319,538319,100,24.3,480347,480347,64155,416192,-,0.6,39713,39713,23,39690,18259,18259,745,6804,6541,4169,11007,22774,233,540656,540656,100,20.8,481072,481072,65291,415782,-,-,3.0,40129,40129,23,40106,19455,19455,761,7424,6540,4731,11257,23538,246,542729,542729,100,24.2,481322,481322,65328,415994,-,-,0.5,40144,40144,23,40121,21264,21264,761,7424,6540,6539,11341,23450,245,588115,588115,100,24.0,481322,494649,74071,420578,-,-,1.0,45290,45290,23,45267,48177,48177,5065,30205,6365,6542,12090,31477,311,542729,588142,100,24.0,481322,494227,74003,420225,-,-,1.0,40144,46309,23,46286,21264,47605,5065,29633,6365,6542,12103,31467,315,589940,589940,100,24.2,494961,494961,74715,420247,0,0,0.5,46318,46318,23,46295,48660,48660,5276,29807,6366,7212,10270,31338,315,597690,597690,100,24.2,494782,494782,74941,419841,-,-,0.5,66685,66685,4870,61815,36223,36223,1618,20918,6366,7321,12520,31980,318
합계,강남구,646648,646648,100,20.5,568398,568398,61911,506487,-,10.0,60554,60554,-,60554,17696,17696,1254,7363,4294,4785,13658,22571,111,664127,664127,100,23.2,569222,569222,61768,507197,-,256,5.8,68703,68703,-,68703,26203,26203,4761,13988,2924,4529,13891,22871,107,665311,665311,100,20.5,569742,569742,62067,507420,-,256,10.0,69366,69366,-,69366,26203,26203,4761,13988,2924,4529,13910,22870,108,710264,710264,100,21.0,569742,594103,70273,523830,-,-,10.0,72995,72995,-,72995,43166,43166,6862,29171,2603,4529,14656,23658,154,665311,711668,100,21.0,569742,594775,70287,524488,-,-,10.0,69366,73146,-,73146,26203,43747,6862,29753,2603,4529,14753,24321,154,721661,721661,100,20.5,600387,600387,71470,528661,0,256,10.0,77480,77480,0,77480,43794,43794,6862,29799,2603,4529,11736,24867,155,723869,723869,100,20.5,599266,599266,71470,527541,-,256,10.0,88377,88377,-,88377,36227,36227,6862,22232,2603,4529,15170,25519,155
합계,송파구,655839,655839,100,16.0,416910,416910,59620,357290,-,12.4,148792,148792,446,148346,90137,90137,6178,72845,370,10744,13301,27218,132,656703,656703,100,12.0,416724,416724,60243,356462,-,19,11.7,148337,148337,446,147891,91642,91642,6178,73850,370,11244,13379,27664,132,656703,656703,100,16.0,416724,416724,60243,356462,-,19,12.4,148337,148337,446,147891,91642,91642,6178,73850,370,11244,13379,27664,132,691703,691613,100,16.0,416724,440097,73328,366750,-,19,12.0,148337,148247,446,147801,103268,103268,6408,85473,370,11018,13810,27834,166,656703,692283,100,16.0,416724,438180,73323,364838,-,19,12.0,148337,148297,446,147851,91642,105806,6750,87668,370,11018,13916,27896,166,710766,710766,100,16.0,437563,437563,73323,364220,0,19,12.4,153839,153839,446,153393,119365,119365,8413,99564,370,11018,8471,28492,172,708734,708734,100,16.0,433222,433222,74532,358670,-,19,12.4,166888,166888,676,166212,108624,108624,6960,90277,370,11017,14357,28797,172
합계,강동구,442198,442198,100,11.0,355931,355931,50016,305915,-,7.7,59242,59242,-,59242,27025,27025,6560,12112,1657,6696,9769,21501,91,443039,443039,100,10.2,353788,353788,50047,303741,-,-,6.3,59779,59779,-,59779,29472,29472,6560,14558,1657,6696,9839,21764,91,445126,445126,100,11.0,353060,353060,50041,303019,-,-,7.6,59795,59795,-,59795,32271,32271,6883,17034,1657,6696,9891,21888,91,472388,472388,100,11.0,353060,376718,58148,318570,-,-,8.0,59906,59906,-,59906,35763,35763,6563,20835,1657,6708,10168,22156,99,445126,472942,100,11.0,353060,375680,59031,316649,-,-,8.0,59795,59908,-,59908,32271,37354,6724,22265,1657,6708,10218,22199,99,471696,471276,100,11.0,372623,372623,59056,313567,0,0,7.6,59795,59374,0,59374,39278,39278,6724,24189,1657,6708,8216,22287,100,472950,472950,100,11.0,372767,372767,59070,313697,-,-,7.6,63804,63804,2,63802,36378,36378,6813,21200,1657,6708,10352,22389,100
합계,중랑처리장,195448,195448,100,-,195448,195448,101296,94152,-,-,-,-,-,-,-,-,-,-,-,-,1967,-,793,197960,197960,100,-,197960,197960,93937,104024,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,764,197969,197969,100,-,197969,197969,93945,104023,-,-,-,-,-,-,-,-,-,-,-,-,-,1425,-,202,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
합계,탄천처리장,104169,104169,100,-,104169,104169,27144,77025,-,-,-,-,-,-,-,-,-,-,-,-,1278,-,116,109317,109317,100,-,101148,101148,72482,28666,-,-,-,-,-,-,-,-,-,-,-,-,-,1266,-,115,109589,109589,100,-,109589,109589,26833,82756,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,764,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
합계,서남처리장,102978,102978,100,-,102978,102978,71823,31155,-,-,-,-,-,-,-,-,-,-,-,-,1425,-,203,108619,108619,100,-,109317,109317,26833,82484,-,-,-,-,-,-,-,-,-,-,-,-,-,1425,-,202,108595,108595,100,-,108595,108595,70501,38094,-,-,-,-,-,-,-,-,-,-,-,-,-,1211,-,115,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
합계,난지처리장,99326,99326,100,-,99326,99326,76357,22969,-,-,-,-,-,-,-,-,-,-,-,-,970,-,319,101148,101148,100,-,108619,108619,70525,38093,-,-,-,-,-,-,-,-,-,-,-,-,-,1001,-,318,101148,101148,100,-,101148,101148,72482,28666,-,-,-,-,-,-,-,-,-,-,-,-,-,1001,-,318,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
